class,label,source,target,conversion_factors,nominal_value,actual_value,fixed_costs,variable_costs,fixed,nominal_capacity,capacity_loss,inflow_conversion_factor,outflow_conversion_factor,initial_capacity,capacity_min,capacity_max,balanced
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### TODOS,,,,,,,,,,,,,,,,,
Replace load (nominal value) with maximum of ENTSO-E load for all countries,,,,,,,,,,,,,,,,,
If time: replace solar and wind feedin for 2014 with real values from OPSD dataset,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
### GLOBAL RESOURCES,,,,,,,,,,,,,,,,,
Storage,BNA0984,DE_bus_el,BNA0984,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0985,BNA0985,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0985,DE_bus_el,BNA0985,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0986,BNA0986,DE_bus_el,,100,,,0,,,,,,,,,
Storage,BNA0986,DE_bus_el,BNA0986,,100,,,0,,1000,0,0.9,0.9,0.5,0,1,
Storage,BNA0987,BNA0987,DE_bus_el,,196,,,0,,,,,,,,,
Storage,BNA0987,DE_bus_el,BNA0987,,196,,,0,,1960,0,0.9,0.9,0.5,0,1,
Storage,BNA1003,BNA1003,DE_bus_el,,150,,,0,,,,,,,,,
Storage,BNA1003,DE_bus_el,BNA1003,,150,,,0,,1500,0,0.9,0.9,0.5,0,1,
Storage,BNA1019,BNA1019,DE_bus_el,,910,,,0,,,,,,,,,
Storage,BNA1019,DE_bus_el,BNA1019,,910,,,0,,9100,0,0.9,0.9,0.5,0,1,
Storage,BNA1031,BNA1031,DE_bus_el,,79.7,,,0,,,,,,,,,
Storage,BNA1031,DE_bus_el,BNA1031,,79.7,,,0,,797,0,0.9,0.9,0.5,0,1,
Storage,BNA1071,BNA1071,DE_bus_el,,220,,,0,,,,,,,,,
Storage,BNA1071,DE_bus_el,BNA1071,,220,,,0,,2200,0,0.9,0.9,0.5,0,1,
### DE uranium,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0157,BNA0157,DE_bus_el,0.33,1410,,,0.5,,,,,,,,,
LinearTransformer,BNA0157,GL_bus_uranium,BNA0157,,,,,,,,,,,,,,
LinearTransformer,BNA0251,BNA0251,DE_bus_el,0.33,1360,,,0.5,,,,,,,,,
LinearTransformer,BNA0251,GL_bus_uranium,BNA0251,,,,,,,,,,,,,,
LinearTransformer,BNA0263,BNA0263,DE_bus_el,0.33,1410,,,0.5,,,,,,,,,
LinearTransformer,BNA0263,GL_bus_uranium,BNA0263,,,,,,,,,,,,,,
LinearTransformer,BNA0355,BNA0355,DE_bus_el,0.33,1275,,,0.5,,,,,,,,,
LinearTransformer,BNA0355,GL_bus_uranium,BNA0355,,,,,,,,,,,,,,
LinearTransformer,BNA0381,BNA0381,DE_bus_el,0.33,1284,,,0.5,,,,,,,,,
LinearTransformer,BNA0381,GL_bus_uranium,BNA0381,,,,,,,,,,,,,,
LinearTransformer,BNA0382,BNA0382,DE_bus_el,0.33,1288,,,0.5,,,,,,,,,
LinearTransformer,BNA0382,GL_bus_uranium,BNA0382,,,,,,,,,,,,,,
LinearTransformer,BNA0607,BNA0607,DE_bus_el,0.33,1329,,,0.5,,,,,,,,,
LinearTransformer,BNA0607,GL_bus_uranium,BNA0607,,,,,,,,,,,,,,
LinearTransformer,BNA0686,BNA0686,DE_bus_el,0.33,1310,,,0.5,,,,,,,,,
LinearTransformer,BNA0686,GL_bus_uranium,BNA0686,,,,,,,,,,,,,,
LinearTransformer,BNA0802,BNA0802,DE_bus_el,0.33,1402,,,0.5,,,,,,,,,
LinearTransformer,BNA0802,GL_bus_uranium,BNA0802,,,,,,,,,,,,,,
### DE biomass,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0012a,BNA0012a,DE_bus_el,0.38,16.8,,,3.9,,,,,,,,,
LinearTransformer,BNA0012a,GL_bus_biomass,BNA0012a,,,,,,,,,,,,,,
LinearTransformer,BNA0021,BNA0021,DE_bus_el,0.38,9.8,,,3.9,,,,,,,,,
LinearTransformer,BNA0021,GL_bus_biomass,BNA0021,,,,,,,,,,,,,,
LinearTransformer,BNA0027,BNA0027,DE_bus_el,0.38,138.9,,,3.9,,,,,,,,,
LinearTransformer,BNA0027,GL_bus_biomass,BNA0027,,,,,,,,,,,,,,
LinearTransformer,BNA0055,BNA0055,DE_bus_el,0.38,16,,,3.9,,,,,,,,,
LinearTransformer,BNA0055,GL_bus_biomass,BNA0055,,,,,,,,,,,,,,
LinearTransformer,BNA0062,BNA0062,DE_bus_el,0.38,18.3,,,3.9,,,,,,,,,
LinearTransformer,BNA0062,GL_bus_biomass,BNA0062,,,,,,,,,,,,,,
LinearTransformer,BNA0066,BNA0066,DE_bus_el,0.38,17.7,,,3.9,,,,,,,,,
LinearTransformer,BNA0066,GL_bus_biomass,BNA0066,,,,,,,,,,,,,,
LinearTransformer,BNA0068,BNA0068,DE_bus_el,0.38,16.5,,,3.9,,,,,,,,,
LinearTransformer,BNA0068,GL_bus_biomass,BNA0068,,,,,,,,,,,,,,
LinearTransformer,BNA0090,BNA0090,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0090,GL_bus_biomass,BNA0090,,,,,,,,,,,,,,
LinearTransformer,BNA0103,BNA0103,DE_bus_el,0.38,18.1,,,3.9,,,,,,,,,
LinearTransformer,BNA0103,GL_bus_biomass,BNA0103,,,,,,,,,,,,,,
LinearTransformer,BNA0106,BNA0106,DE_bus_el,0.38,53.5,,,3.9,,,,,,,,,
LinearTransformer,BNA0106,GL_bus_biomass,BNA0106,,,,,,,,,,,,,,
LinearTransformer,BNA0121,BNA0121,DE_bus_el,0.38,11.4,,,3.9,,,,,,,,,
LinearTransformer,BNA0121,GL_bus_biomass,BNA0121,,,,,,,,,,,,,,
LinearTransformer,BNA0156a,BNA0156a,DE_bus_el,0.38,18,,,3.9,,,,,,,,,
LinearTransformer,BNA0156a,GL_bus_biomass,BNA0156a,,,,,,,,,,,,,,
LinearTransformer,BNA0169,BNA0169,DE_bus_el,0.38,28.4,,,3.9,,,,,,,,,
LinearTransformer,BNA0169,GL_bus_biomass,BNA0169,,,,,,,,,,,,,,
LinearTransformer,BNA0176,BNA0176,DE_bus_el,0.38,10.2,,,3.9,,,,,,,,,
LinearTransformer,BNA0176,GL_bus_biomass,BNA0176,,,,,,,,,,,,,,
LinearTransformer,BNA0191,BNA0191,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0191,GL_bus_biomass,BNA0191,,,,,,,,,,,,,,
LinearTransformer,BNA0192,BNA0192,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0192,GL_bus_biomass,BNA0192,,,,,,,,,,,,,,
LinearTransformer,BNA0224,BNA0224,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0224,GL_bus_biomass,BNA0224,,,,,,,,,,,,,,
LinearTransformer,BNA0232a,BNA0232a,DE_bus_el,0.38,13.2,,,3.9,,,,,,,,,
LinearTransformer,BNA0232a,GL_bus_biomass,BNA0232a,,,,,,,,,,,,,,
LinearTransformer,BNA0232b,BNA0232b,DE_bus_el,0.38,8,,,3.9,,,,,,,,,
LinearTransformer,BNA0232b,GL_bus_biomass,BNA0232b,,,,,,,,,,,,,,
LinearTransformer,BNA0242,BNA0242,DE_bus_el,0.38,12.6,,,3.9,,,,,,,,,
LinearTransformer,BNA0242,GL_bus_biomass,BNA0242,,,,,,,,,,,,,,
LinearTransformer,BNA0244,BNA0244,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0244,GL_bus_biomass,BNA0244,,,,,,,,,,,,,,
LinearTransformer,BNA0250a,BNA0250a,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0250a,GL_bus_biomass,BNA0250a,,,,,,,,,,,,,,
LinearTransformer,BNA0250b,BNA0250b,DE_bus_el,0.38,10.6,,,3.9,,,,,,,,,
LinearTransformer,BNA0250b,GL_bus_biomass,BNA0250b,,,,,,,,,,,,,,
LinearTransformer,BNA0277,BNA0277,DE_bus_el,0.38,12.6,,,3.9,,,,,,,,,
LinearTransformer,BNA0277,GL_bus_biomass,BNA0277,,,,,,,,,,,,,,
LinearTransformer,BNA0283,BNA0283,DE_bus_el,0.38,12.4,,,3.9,,,,,,,,,
LinearTransformer,BNA0283,GL_bus_biomass,BNA0283,,,,,,,,,,,,,,
LinearTransformer,BNA0347,BNA0347,DE_bus_el,0.38,15.7,,,3.9,,,,,,,,,
LinearTransformer,BNA0347,GL_bus_biomass,BNA0347,,,,,,,,,,,,,,
LinearTransformer,BNA0385,BNA0385,DE_bus_el,0.38,12.1,,,3.9,,,,,,,,,
LinearTransformer,BNA0385,GL_bus_biomass,BNA0385,,,,,,,,,,,,,,
LinearTransformer,BNA0388,BNA0388,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0388,GL_bus_biomass,BNA0388,,,,,,,,,,,,,,
LinearTransformer,BNA0399,BNA0399,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0399,GL_bus_biomass,BNA0399,,,,,,,,,,,,,,
LinearTransformer,BNA0408,BNA0408,DE_bus_el,0.38,16.8,,,3.9,,,,,,,,,
LinearTransformer,BNA0408,GL_bus_biomass,BNA0408,,,,,,,,,,,,,,
LinearTransformer,BNA0435,BNA0435,DE_bus_el,0.38,19.7,,,3.9,,,,,,,,,
LinearTransformer,BNA0435,GL_bus_biomass,BNA0435,,,,,,,,,,,,,,
LinearTransformer,BNA0483,BNA0483,DE_bus_el,0.38,19.9,,,3.9,,,,,,,,,
LinearTransformer,BNA0483,GL_bus_biomass,BNA0483,,,,,,,,,,,,,,
LinearTransformer,BNA0500,BNA0500,DE_bus_el,0.38,12.4,,,3.9,,,,,,,,,
LinearTransformer,BNA0500,GL_bus_biomass,BNA0500,,,,,,,,,,,,,,
LinearTransformer,BNA0520,BNA0520,DE_bus_el,0.38,78,,,3.9,,,,,,,,,
LinearTransformer,BNA0520,GL_bus_biomass,BNA0520,,,,,,,,,,,,,,
LinearTransformer,BNA0549,BNA0549,DE_bus_el,0.38,17.1,,,3.9,,,,,,,,,
LinearTransformer,BNA0549,GL_bus_biomass,BNA0549,,,,,,,,,,,,,,
LinearTransformer,BNA0553,BNA0553,DE_bus_el,0.38,15.1,,,3.9,,,,,,,,,
LinearTransformer,BNA0553,GL_bus_biomass,BNA0553,,,,,,,,,,,,,,
LinearTransformer,BNA0566,BNA0566,DE_bus_el,0.38,9.6,,,3.9,,,,,,,,,
LinearTransformer,BNA0566,GL_bus_biomass,BNA0566,,,,,,,,,,,,,,
LinearTransformer,BNA0573,BNA0573,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0573,GL_bus_biomass,BNA0573,,,,,,,,,,,,,,
LinearTransformer,BNA0601,BNA0601,DE_bus_el,0.38,14,,,3.9,,,,,,,,,
LinearTransformer,BNA0601,GL_bus_biomass,BNA0601,,,,,,,,,,,,,,
LinearTransformer,BNA0617,BNA0617,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0617,GL_bus_biomass,BNA0617,,,,,,,,,,,,,,
LinearTransformer,BNA0621,BNA0621,DE_bus_el,0.38,18.1,,,3.9,,,,,,,,,
LinearTransformer,BNA0621,GL_bus_biomass,BNA0621,,,,,,,,,,,,,,
LinearTransformer,BNA0628,BNA0628,DE_bus_el,0.38,9.8,,,3.9,,,,,,,,,
LinearTransformer,BNA0628,GL_bus_biomass,BNA0628,,,,,,,,,,,,,,
LinearTransformer,BNA0636,BNA0636,DE_bus_el,0.38,17.9,,,3.9,,,,,,,,,
LinearTransformer,BNA0636,GL_bus_biomass,BNA0636,,,,,,,,,,,,,,
LinearTransformer,BNA0637,BNA0637,DE_bus_el,0.38,59.2,,,3.9,,,,,,,,,
LinearTransformer,BNA0637,GL_bus_biomass,BNA0637,,,,,,,,,,,,,,
LinearTransformer,BNA0692,BNA0692,DE_bus_el,0.38,15.6,,,3.9,,,,,,,,,
LinearTransformer,BNA0692,GL_bus_biomass,BNA0692,,,,,,,,,,,,,,
LinearTransformer,BNA0701,BNA0701,DE_bus_el,0.38,12.1,,,3.9,,,,,,,,,
LinearTransformer,BNA0701,GL_bus_biomass,BNA0701,,,,,,,,,,,,,,
LinearTransformer,BNA0756,BNA0756,DE_bus_el,0.38,18.8,,,3.9,,,,,,,,,
LinearTransformer,BNA0756,GL_bus_biomass,BNA0756,,,,,,,,,,,,,,
LinearTransformer,BNA0775,BNA0775,DE_bus_el,0.38,20,,,3.9,,,,,,,,,
LinearTransformer,BNA0775,GL_bus_biomass,BNA0775,,,,,,,,,,,,,,
LinearTransformer,BNA0797,BNA0797,DE_bus_el,0.38,12.3,,,3.9,,,,,,,,,
LinearTransformer,BNA0797,GL_bus_biomass,BNA0797,,,,,,,,,,,,,,
LinearTransformer,BNA0826,BNA0826,DE_bus_el,0.38,14,,,3.9,,,,,,,,,
LinearTransformer,BNA0826,GL_bus_biomass,BNA0826,,,,,,,,,,,,,,
LinearTransformer,BNA0860,BNA0860,DE_bus_el,0.38,12.9,,,3.9,,,,,,,,,
LinearTransformer,BNA0860,GL_bus_biomass,BNA0860,,,,,,,,,,,,,,
LinearTransformer,BNA0926a,BNA0926a,DE_bus_el,0.38,14,,,3.9,,,,,,,,,
LinearTransformer,BNA0926a,GL_bus_biomass,BNA0926a,,,,,,,,,,,,,,
LinearTransformer,BNA1055,BNA1055,DE_bus_el,0.38,6.7,,,3.9,,,,,,,,,
LinearTransformer,BNA1055,GL_bus_biomass,BNA1055,,,,,,,,,,,,,,
LinearTransformer,BNA1091,BNA1091,DE_bus_el,0.38,10,,,3.9,,,,,,,,,
LinearTransformer,BNA1091,GL_bus_biomass,BNA1091,,,,,,,,,,,,,,
LinearTransformer,BNA1256,BNA1256,DE_bus_el,0.38,13.3,,,3.9,,,,,,,,,
LinearTransformer,BNA1256,GL_bus_biomass,BNA1256,,,,,,,,,,,,,,
LinearTransformer,BNA1335c,BNA1335c,DE_bus_el,0.35,1.92,,,3.9,,,,,,,,,
LinearTransformer,BNA1335c,GL_bus_biomass,BNA1335c,,,,,,,,,,,,,,
LinearTransformer,BNA1337b,BNA1337b,DE_bus_el,0.38,1.1,,,3.9,,,,,,,,,
LinearTransformer,BNA1337b,GL_bus_biomass,BNA1337b,,,,,,,,,,,,,,
LinearTransformer,BNA1337c,BNA1337c,DE_bus_el,0.38,0.8,,,3.9,,,,,,,,,
LinearTransformer,BNA1337c,GL_bus_biomass,BNA1337c,,,,,,,,,,,,,,
LinearTransformer,BNA1398,BNA1398,DE_bus_el,0.38,18.6,,,3.9,,,,,,,,,
LinearTransformer,BNA1398,GL_bus_biomass,BNA1398,,,,,,,,,,,,,,
LinearTransformer,BNA1405b,BNA1405b,DE_bus_el,0.38,8.7,,,3.9,,,,,,,,,
LinearTransformer,BNA1405b,GL_bus_biomass,BNA1405b,,,,,,,,,,,,,,
LinearTransformer,BNA1405c,BNA1405c,DE_bus_el,0.38,4.5,,,3.9,,,,,,,,,
LinearTransformer,BNA1405c,GL_bus_biomass,BNA1405c,,,,,,,,,,,,,,
LinearTransformer,BNA1501,BNA1501,DE_bus_el,0.38,14,,,3.9,,,,,,,,,
LinearTransformer,BNA1501,GL_bus_biomass,BNA1501,,,,,,,,,,,,,,
LinearTransformer,BNA1522,BNA1522,DE_bus_el,0.38,17.8,,,3.9,,,,,,,,,
LinearTransformer,BNA1522,GL_bus_biomass,BNA1522,,,,,,,,,,,,,,
### DE lignite,,,,,,,,,,,,,,,,,
LinearTransformer,BNA0081,BNA0081,DE_bus_el,0.3568,164,,,4.4,,,,,,,,,
LinearTransformer,BNA0081,GL_bus_lignite,BNA0081,,,,,,,,,,,,,,
LinearTransformer,BNA0115,BNA0115,DE_bus_el,0.4,875,,,4.4,,,,,,,,,
LinearTransformer,BNA0115,GL_bus_lignite,BNA0115,,,,,,,,,,,,,,
LinearTransformer,BNA0116,BNA0116,DE_bus_el,0.3976,875,,,4.4,,,,,,,,,
LinearTransformer,BNA0116,GL_bus_lignite,BNA0116,,,,,,,,,,,,,,
LinearTransformer,BNA0122,BNA0122,DE_bus_el,0.3832,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0122,GL_bus_lignite,BNA0122,,,,,,,,,,,,,,
LinearTransformer,BNA0123,BNA0123,DE_bus_el,0.3856,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0123,GL_bus_lignite,BNA0123,,,,,,,,,,,,,,
LinearTransformer,BNA0124,BNA0124,DE_bus_el,0.4,857,,,4.4,,,,,,,,,
LinearTransformer,BNA0124,GL_bus_lignite,BNA0124,,,,,,,,,,,,,,
LinearTransformer,BNA0177,BNA0177,DE_bus_el,0.3712,56.8,,,4.4,,,,,,,,,
LinearTransformer,BNA0177,GL_bus_lignite,BNA0177,,,,,,,,,,,,,,
LinearTransformer,BNA0179,BNA0179,DE_bus_el,0.424,90.8,,,4.4,,,,,,,,,
LinearTransformer,BNA0179,GL_bus_lignite,BNA0179,,,,,,,,,,,,,,
LinearTransformer,BNA0183,BNA0183,DE_bus_el,0.3976,74,,,4.4,,,,,,,,,
LinearTransformer,BNA0183,GL_bus_lignite,BNA0183,,,,,,,,,,,,,,
LinearTransformer,BNA0194,BNA0194,DE_bus_el,0.3904,49,,,4.4,,,,,,,,,
LinearTransformer,BNA0194,GL_bus_lignite,BNA0194,,,,,,,,,,,,,,
LinearTransformer,BNA0196,BNA0196,DE_bus_el,0.2464,67,,,4.4,,,,,,,,,
LinearTransformer,BNA0196,GL_bus_lignite,BNA0196,,,,,,,,,,,,,,
LinearTransformer,BNA0284,BNA0284,DE_bus_el,0.3928,45,,,4.4,,,,,,,,,
LinearTransformer,BNA0284,GL_bus_lignite,BNA0284,,,,,,,,,,,,,,
LinearTransformer,BNA0292,BNA0292,DE_bus_el,0.3712,118,,,4.4,,,,,,,,,
LinearTransformer,BNA0292,GL_bus_lignite,BNA0292,,,,,,,,,,,,,,
LinearTransformer,BNA0302,BNA0302,DE_bus_el,0.2968,129,,,4.4,,,,,,,,,
LinearTransformer,BNA0302,GL_bus_lignite,BNA0302,,,,,,,,,,,,,,
LinearTransformer,BNA0303,BNA0303,DE_bus_el,0.2968,130,,,4.4,,,,,,,,,
LinearTransformer,BNA0303,GL_bus_lignite,BNA0303,,,,,,,,,,,,,,
LinearTransformer,BNA0304,BNA0304,DE_bus_el,0.304,124,,,4.4,,,,,,,,,
LinearTransformer,BNA0304,GL_bus_lignite,BNA0304,,,,,,,,,,,,,,
LinearTransformer,BNA0305,BNA0305,DE_bus_el,0.3016,130,,,4.4,,,,,,,,,
LinearTransformer,BNA0305,GL_bus_lignite,BNA0305,,,,,,,,,,,,,,
LinearTransformer,BNA0306,BNA0306,DE_bus_el,0.304,132,,,4.4,,,,,,,,,
LinearTransformer,BNA0306,GL_bus_lignite,BNA0306,,,,,,,,,,,,,,
LinearTransformer,BNA0307,BNA0307,DE_bus_el,0.304,128,,,4.4,,,,,,,,,
LinearTransformer,BNA0307,GL_bus_lignite,BNA0307,,,,,,,,,,,,,,
LinearTransformer,BNA0308,BNA0308,DE_bus_el,0.3088,136,,,4.4,,,,,,,,,
LinearTransformer,BNA0308,GL_bus_lignite,BNA0308,,,,,,,,,,,,,,
LinearTransformer,BNA0309,BNA0309,DE_bus_el,0.3136,135,,,4.4,,,,,,,,,
LinearTransformer,BNA0309,GL_bus_lignite,BNA0309,,,,,,,,,,,,,,
LinearTransformer,BNA0310,BNA0310,DE_bus_el,0.3088,138,,,4.4,,,,,,,,,
LinearTransformer,BNA0310,GL_bus_lignite,BNA0310,,,,,,,,,,,,,,
LinearTransformer,BNA0311,BNA0311,DE_bus_el,0.3088,131,,,4.4,,,,,,,,,
LinearTransformer,BNA0311,GL_bus_lignite,BNA0311,,,,,,,,,,,,,,
LinearTransformer,BNA0312,BNA0312,DE_bus_el,0.3136,133,,,4.4,,,,,,,,,
LinearTransformer,BNA0312,GL_bus_lignite,BNA0312,,,,,,,,,,,,,,
LinearTransformer,BNA0313,BNA0313,DE_bus_el,0.376,284,,,4.4,,,,,,,,,
LinearTransformer,BNA0313,GL_bus_lignite,BNA0313,,,,,,,,,,,,,,
LinearTransformer,BNA0314,BNA0314,DE_bus_el,0.376,278,,,4.4,,,,,,,,,
LinearTransformer,BNA0314,GL_bus_lignite,BNA0314,,,,,,,,,,,,,,
LinearTransformer,BNA0439,BNA0439,DE_bus_el,0.364,352,,,4.4,,,,,,,,,
LinearTransformer,BNA0439,GL_bus_lignite,BNA0439,,,,,,,,,,,,,,
LinearTransformer,BNA0489,BNA0489,DE_bus_el,0.3808,66,,,4.4,,,,,,,,,
LinearTransformer,BNA0489,GL_bus_lignite,BNA0489,,,,,,,,,,,,,,
LinearTransformer,BNA0490a,BNA0490a,DE_bus_el,0.3832,40,,,4.4,,,,,,,,,
LinearTransformer,BNA0490a,GL_bus_lignite,BNA0490a,,,,,,,,,,,,,,
LinearTransformer,BNA0490b,BNA0490b,DE_bus_el,0.3832,45,,,4.4,,,,,,,,,
LinearTransformer,BNA0490b,GL_bus_lignite,BNA0490b,,,,,,,,,,,,,,
LinearTransformer,BNA0491,BNA0491,DE_bus_el,0.3784,52,,,4.4,,,,,,,,,
LinearTransformer,BNA0491,GL_bus_lignite,BNA0491,,,,,,,,,,,,,,
LinearTransformer,BNA0523,BNA0523,DE_bus_el,0.3712,33.5,,,4.4,,,,,,,,,
LinearTransformer,BNA0523,GL_bus_lignite,BNA0523,,,,,,,,,,,,,,
LinearTransformer,BNA0543,BNA0543,DE_bus_el,0.424,75.3,,,4.4,,,,,,,,,
LinearTransformer,BNA0543,GL_bus_lignite,BNA0543,,,,,,,,,,,,,,
LinearTransformer,BNA0680,BNA0680,DE_bus_el,0.3232,60,,,4.4,,,,,,,,,
LinearTransformer,BNA0680,GL_bus_lignite,BNA0680,,,,,,,,,,,,,,
LinearTransformer,BNA0696,BNA0696,DE_bus_el,0.3328,277,,,4.4,,,,,,,,,
LinearTransformer,BNA0696,GL_bus_lignite,BNA0696,,,,,,,,,,,,,,
LinearTransformer,BNA0697,BNA0697,DE_bus_el,0.3328,288,,,4.4,,,,,,,,,
LinearTransformer,BNA0697,GL_bus_lignite,BNA0697,,,,,,,,,,,,,,
LinearTransformer,BNA0698,BNA0698,DE_bus_el,0.3352,292,,,4.4,,,,,,,,,
LinearTransformer,BNA0698,GL_bus_lignite,BNA0698,,,,,,,,,,,,,,
LinearTransformer,BNA0699,BNA0699,DE_bus_el,0.34,607,,,4.4,,,,,,,,,
LinearTransformer,BNA0699,GL_bus_lignite,BNA0699,,,,,,,,,,,,,,
LinearTransformer,BNA0700,BNA0700,DE_bus_el,0.3424,604,,,4.4,,,,,,,,,
LinearTransformer,BNA0700,GL_bus_lignite,BNA0700,,,,,,,,,,,,,,
LinearTransformer,BNA0705,BNA0705,DE_bus_el,0.3232,297,,,4.4,,,,,,,,,
LinearTransformer,BNA0705,GL_bus_lignite,BNA0705,,,,,,,,,,,,,,
LinearTransformer,BNA0706,BNA0706,DE_bus_el,0.3304,299,,,4.4,,,,,,,,,
LinearTransformer,BNA0706,GL_bus_lignite,BNA0706,,,,,,,,,,,,,,
LinearTransformer,BNA0707,BNA0707,DE_bus_el,0.4216,648,,,4.4,,,,,,,,,
LinearTransformer,BNA0707,GL_bus_lignite,BNA0707,,,,,,,,,,,,,,
LinearTransformer,BNA0708,BNA0708,DE_bus_el,0.4192,653,,,4.4,,,,,,,,,
LinearTransformer,BNA0708,GL_bus_lignite,BNA0708,,,,,,,,,,,,,,
LinearTransformer,BNA0709,BNA0709,DE_bus_el,0.4048,944,,,4.4,,,,,,,,,
LinearTransformer,BNA0709,GL_bus_lignite,BNA0709,,,,,,,,,,,,,,
LinearTransformer,BNA0710,BNA0710,DE_bus_el,0.3112,125,,,4.4,,,,,,,,,
LinearTransformer,BNA0710,GL_bus_lignite,BNA0710,,,,,,,,,,,,,,
LinearTransformer,BNA0711,BNA0711,DE_bus_el,0.3112,125,,,4.4,,,,,,,,,
LinearTransformer,BNA0711,GL_bus_lignite,BNA0711,,,,,,,,,,,,,,
LinearTransformer,BNA0712,BNA0712,DE_bus_el,0.316,294,,,4.4,,,,,,,,,
LinearTransformer,BNA0712,GL_bus_lignite,BNA0712,,,,,,,,,,,,,,
LinearTransformer,BNA0713,BNA0713,DE_bus_el,0.328,295,,,4.4,,,,,,,,,
LinearTransformer,BNA0713,GL_bus_lignite,BNA0713,,,,,,,,,,,,,,
LinearTransformer,BNA0714,BNA0714,DE_bus_el,0.3616,15,,,4.4,,,,,,,,,
LinearTransformer,BNA0714,GL_bus_lignite,BNA0714,,,,,,,,,,,,,,
LinearTransformer,BNA0785,BNA0785,DE_bus_el,0.3904,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0785,GL_bus_lignite,BNA0785,,,,,,,,,,,,,,
LinearTransformer,BNA0786,BNA0786,DE_bus_el,0.3904,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0786,GL_bus_lignite,BNA0786,,,,,,,,,,,,,,
LinearTransformer,BNA0787,BNA0787,DE_bus_el,0.3904,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0787,GL_bus_lignite,BNA0787,,,,,,,,,,,,,,
LinearTransformer,BNA0788,BNA0788,DE_bus_el,0.3904,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0788,GL_bus_lignite,BNA0788,,,,,,,,,,,,,,
LinearTransformer,BNA0789,BNA0789,DE_bus_el,0.3904,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0789,GL_bus_lignite,BNA0789,,,,,,,,,,,,,,
LinearTransformer,BNA0790,BNA0790,DE_bus_el,0.3904,465,,,4.4,,,,,,,,,
LinearTransformer,BNA0790,GL_bus_lignite,BNA0790,,,,,,,,,,,,,,
LinearTransformer,BNA0878,BNA0878,DE_bus_el,0.3904,450,,,4.4,,,,,,,,,
LinearTransformer,BNA0878,GL_bus_lignite,BNA0878,,,,,,,,,,,,,,
LinearTransformer,BNA0879,BNA0879,DE_bus_el,0.3904,450,,,4.4,,,,,,,,,
LinearTransformer,BNA0879,GL_bus_lignite,BNA0879,,,,,,,,,,,,,,
LinearTransformer,BNA0914,BNA0914,DE_bus_el,0.3928,750,,,4.4,,,,,,,,,
LinearTransformer,BNA0914,GL_bus_lignite,BNA0914,,,,,,,,,,,,,,
LinearTransformer,BNA0915,BNA0915,DE_bus_el,0.3952,750,,,4.4,,,,,,,,,
LinearTransformer,BNA0915,GL_bus_lignite,BNA0915,,,,,,,,,,,,,,
LinearTransformer,BNA1002,BNA1002,DE_bus_el,0.3856,31,,,4.4,,,,,,,,,
LinearTransformer,BNA1002,GL_bus_lignite,BNA1002,,,,,,,,,,,,,,
LinearTransformer,BNA1021,BNA1021,DE_bus_el,0.292,123,,,4.4,,,,,,,,,
LinearTransformer,BNA1021,GL_bus_lignite,BNA1021,,,,,,,,,,,,,,
LinearTransformer,BNA1022,BNA1022,DE_bus_el,0.3016,135,,,4.4,,,,,,,,,
LinearTransformer,BNA1022,GL_bus_lignite,BNA1022,,,,,,,,,,,,,,
LinearTransformer,BNA1025,BNA1025,DE_bus_el,0.316,312,,,4.4,,,,,,,,,
LinearTransformer,BNA1025,GL_bus_lignite,BNA1025,,,,,,,,,,,,,,
LinearTransformer,BNA1026,BNA1026,DE_bus_el,0.3208,304,,,4.4,,,,,,,,,
LinearTransformer,BNA1026,GL_bus_lignite,BNA1026,,,,,,,,,,,,,,
