class,Sink,Source,Source,LinearTransformer,LinearTransformer
label,demand1,solar1,wind1,chp1,chp1
source,bus_el1,solar1,wind1,chp1,chp1
target,demand1,bus_el1,bus_el1,bus_el1,bus_th1
attribute,actual_value,actual_value,actual_value,max,max
,0.4514397267,0,0.1271976174,0.97,0.99
,0.4308199122,0,0.116821981,0.97,0.99
,0.4263055149,0,0.1042367182,0.97,0.99
,0.4335041484,0,0.0930925161,0.97,0.99
,0.4555880918,0,0.0779133442,0.97,0.99
,0.5181795998,0,0.0785858392,0.97,0.99
,0.6350658858,0.0052737053,0.0702276876,0.97,0.99
,0.7150439239,0.061596878,0.068786627,0.97,0.99
,0.7290141532,0.1774074465,0.0393889903,0.97,0.99
,0.6941800878,0.2907921105,0.0313190508,0.97,0.99
,0.6581869204,0.3881447105,0.0447689499,0.97,0.99
,0.6446437286,0.4622930071,0.0446728792,0.97,0.99
,0.6234138604,0.4825440354,0.0467864348,0.97,0.99
,0.5984626647,0.4896108005,0.0486117783,0.97,0.99
,0.5823572474,0.4804345533,0.0615813239,0.97,0.99
,0.5758906784,0.4347642654,0.0676337785,0.97,0.99
,0.5876647145,0.3681046303,0.0559131521,0.97,0.99
,0.6314665691,0.281299441,0.0464982227,0.97,0.99
,0.6941190825,0.1663326653,0.0349697377,0.97,0.99
,0.736090776,0.0579052843,0.0283408589,0.97,0.99
,0.7451195705,0.0052737053,0.0168123739,0.97,0.99
,0.7283430942,0,0.0181573638,0.97,0.99
,0.6527574427,0,0.0174848689,0.97,0.99
,0.5672279161,0,0.0149870305,0.97,0.99
,0.5154953636,0,0.0168123739,0.97,0.99
,0.4971327477,0,0.0176770103,0.97,0.99
,0.4898121035,0,0.0173887982,0.97,0.99
,0.4920082967,0,0.0166202325,0.97,0.99
,0.5081747194,0,0.0182534345,0.97,0.99
,0.5617374329,0,0.0230569699,0.97,0.99
,0.663738409,0.0078050839,0.0267076568,0.97,0.99
,0.7203513909,0.0892310938,0.0311269094,0.97,0.99
,0.6831381162,0.2689589706,0.0262273033,0.97,0.99
,0.5843094192,0.4997363147,0.0128734749,0.97,0.99
,0.5132991703,0.7015082797,0.014794889,0.97,0.99
,0.4892630551,0.8080371269,0.0201748487,0.97,0.99
,0.4748657882,0.833983757,0.0224805457,0.97,0.99
,0.472181552,0.8072988081,0.0219041214,0.97,0.99
,0.4657759883,0.7720704567,0.0184455759,0.97,0.99
,0.4864568082,0.6925429807,0.0171966567,0.97,0.99
,0.5261102977,0.5507857821,0.0155634547,0.97,0.99
,0.6124938995,0.3772808775,0.0122009799,0.97,0.99
,0.6972303563,0.2092606265,0.0064367374,0.97,0.99
,0.7586627623,0.0744647189,0.0035546162,0.97,0.99
,0.768545632,0.0059065499,0.0068210203,0.97,0.99
,0.7489019034,0,0.0122970506,0.97,0.99
,0.6683138116,0,0.0226726871,0.97,0.99
,0.5645436798,0,0.0295897781,0.97,0.99
,0.5024402147,0,0.0354500913,0.97,0.99
,0.469863348,0,0.040157556,0.97,0.99
,0.4608955588,0,0.041118263,0.97,0.99
,0.4693142997,0,0.0397732731,0.97,0.99
,0.4838335774,0,0.0387164953,0.97,0.99
,0.5489873109,0,0.0288212124,0.97,0.99
,0.6830771108,0.0059065499,0.0195984244,0.97,0.99
,0.739568082,0.0845902331,0.0150831012,0.97,0.99
,0.6937530503,0.2657947474,0.0072053031,0.97,0.99
,0.6096266471,0.4838097247,0.0019214142,0.97,0.99
,0.5525866276,0.6741904862,0.0032664041,0.97,0.99
,0.5170815032,0.810146609,0.0061485253,0.97,0.99
,0.4863958028,0.877755511,0.0038428283,0.97,0.99
,0.4774280137,0.8752241325,0.003938899,0.97,0.99
,0.4806002928,0.8298702668,0.0063406667,0.97,0.99
,0.4972547584,0.7381077945,0.0073013738,0.97,0.99
,0.5289165447,0.5882290898,0.009222788,0.97,0.99
,0.6184114202,0.3928910452,0.0118166971,0.97,0.99
,0.7166910688,0.1905917097,0.0242098184,0.97,0.99
,0.763909224,0.0517877861,0.037851859,0.97,0.99
,0.7510370913,0.0034806455,0.0663848593,0.97,0.99
,0.7004636408,0,0.0909789605,0.97,0.99
,0.6065153734,0,0.1125948698,0.97,0.99
,0.5159224012,0,0.1239312134,0.97,0.99
,0.4737676916,0,0.1337304256,0.97,0.99
,0.4526598341,0,0.1329618599,0.97,0.99
,0.4463152757,0,0.1193198194,0.97,0.99
,0.4541239629,0,0.1127870112,0.97,0.99
,0.4772449976,0,0.1048131425,0.97,0.99
,0.5366642265,0,0.092804304,0.97,0.99
,0.6530014641,0.0059065499,0.1018349505,0.97,0.99
,0.7223035627,0.0727771332,0.1020270919,0.97,0.99
,0.7327964861,0.2025102837,0.0733019502,0.97,0.99
,0.6947291362,0.3507014028,0.0492842732,0.97,0.99
,0.640068326,0.4813838203,0.053319243,0.97,0.99
,0.600658858,0.5771543086,0.083581516,0.97,0.99
,0.5390434358,0.6265161903,0.127005476,0.97,0.99
,0.4974377745,0.6197658475,0.1464117591,0.97,0.99
,0.497681796,0.5662904757,0.1684119512,0.97,0.99
,0.5013421181,0.5061702352,0.1829186281,0.97,0.99
,0.5218399219,0.4172555638,0.1925256989,0.97,0.99
,0.57863592,0.2999683578,0.1854164665,0.97,0.99
,0.6298804295,0.1699187849,0.1853203958,0.97,0.99
,0.6614812103,0.0575888619,0.1767701028,0.97,0.99
,0.6460468521,0.0042189642,0.2003074263,0.97,0.99
,0.6035871157,0,0.2471899318,0.97,0.99
,0.5361761835,0,0.2699586896,0.97,0.99
,0.4650439239,0,0.2916706696,0.97,0.99
,0.4204489995,0,0.3018541647,0.97,0.99
,0.3796974134,0,0.3194351042,0.97,0.99
,0.3648731088,0,0.315880488,0.97,0.99
,0.3593826257,0,0.311941589,0.97,0.99
,0.3627989263,0,0.3026227303,0.97,0.99
,0.3737188873,0,0.3042559324,0.97,0.99
,0.3900073206,0.0052737053,0.3054087809,0.97,0.99
,0.402147389,0.0831135956,0.2854260736,0.97,0.99
,0.387079063,0.2631578947,0.2389278509,0.97,0.99
,0.3566373841,0.4849699399,0.2070323758,0.97,0.99
,0.3142996584,0.6746123827,0.2223076184,0.97,0.99
,0.283613958,0.7936926485,0.3131905082,0.97,0.99
,0.2711078575,0.8311359561,0.4078201556,0.97,0.99
,0.2585407516,0.818057167,0.4552790854,0.97,0.99
,0.2612859932,0.7600464086,0.4582572774,0.97,0.99
,0.2795876037,0.6579474739,0.4395234893,0.97,0.99
,0.32284041,0.4979432549,0.420213277,0.97,0.99
,0.3895192777,0.3058749077,0.3850513978,0.97,0.99
,0.4570522206,0.1356397005,0.3326928619,0.97,0.99
,0.4892630551,0.0349119291,0.2880199827,0.97,0.99
,0.4846266471,0.0022149562,0.318186185,0.97,0.99
,0.4569302099,0,0.3763089634,0.97,0.99
,0.4297218155,0,0.3762128927,0.97,0.99
,0.387079063,0,0.3507541551,0.97,0.99
,0.3558443143,0,0.3123258718,0.97,0.99
,0.3357735481,0,0.305024498,0.97,0.99
,0.3232064422,0,0.2993563263,0.97,0.99
,0.3125915081,0,0.2659237199,0.97,0.99
,0.3144216691,0,0.2425785378,0.97,0.99
,0.3247925817,0,0.234604669,0.97,0.99
,0.3310761347,0.0021094821,0.2165433759,0.97,0.99
,0.3553562714,0.0293218015,0.1973292343,0.97,0.99
,0.3864690093,0.0957704883,0.1725429916,0.97,0.99
,0.4075158614,0.1809935661,0.1558266884,0.97,0.99
,0.4250244021,0.2573568189,0.1789797291,0.97,0.99
,0.4308199122,0.3219069718,0.2532423864,0.97,0.99
,0.3926305515,0.3653623036,0.380055721,0.97,0.99
,0.3527940459,0.398586647,0.4157940244,0.97,0.99
,0.3382137628,0.3961607425,0.3968680949,0.97,0.99
,0.3324792582,0.3563970045,0.3877413777,0.97,0.99
,0.337908736,0.2987026685,0.3898549332,0.97,0.99
,0.3696925329,0.2183313996,0.4114708425,0.97,0.99
,0.4165446559,0.1179200506,0.4016716303,0.97,0.99
,0.4430209858,0.0341736104,0.3625708521,0.97,0.99
,0.4616276232,0.0021094821,0.3723700644,0.97,0.99
,0.4448511469,0,0.3819771352,0.97,0.99
,0.4237432894,0,0.3771735998,0.97,0.99
,0.3688384578,0,0.3711211452,0.97,0.99
,0.3365666179,0,0.3339417812,0.97,0.99
,0.3199121523,0,0.2998366798,0.97,0.99
,0.3101512933,0,0.2830243059,0.97,0.99
,0.3183260127,0,0.2613123259,0.97,0.99
,0.3363836018,0,0.2584302046,0.97,0.99
,0.4037335286,0,0.247766356,0.97,0.99
,0.531295754,0.0035861196,0.2371025074,0.97,0.99
,0.6237188873,0.0565341209,0.2011720626,0.97,0.99
,0.6555026842,0.1784621875,0.1538092036,0.97,0.99
,0.6182284041,0.3213796013,0.1402632337,0.97,0.99
,0.5864446071,0.4303343529,0.1521760015,0.97,0.99
,0.5647877013,0.5107056218,0.2162551638,0.97,0.99
,0.5151903367,0.5500474633,0.2822557402,0.97,0.99
,0.4954856027,0.5694546989,0.298779902,0.97,0.99
,0.4866398243,0.5580634954,0.2887885484,0.97,0.99
,0.5045143973,0.484126147,0.2733211644,0.97,0.99
,0.5254392387,0.3789684632,0.2612162552,0.97,0.99
,0.566556857,0.2630524206,0.260928043,0.97,0.99
,0.6253660322,0.1344794853,0.2466135075,0.97,0.99
,0.6717301122,0.0379706782,0.2113555577,0.97,0.99
,0.6667886774,0.002004008,0.2108752042,0.97,0.99
,0.6032210835,0,0.2388317802,0.97,0.99
,0.5387994143,0,0.2501681237,0.97,0.99
,0.4707174231,0,0.2590066289,0.97,0.99
,0.4330771108,0,0.2363339418,0.97,0.99
,0.4181307955,0,0.2093380728,0.97,0.99
,0.4110541728,0,0.1894514363,0.97,0.99
,0.4231332357,0,0.1598616582,0.97,0.99
,0.443204002,0,0.1379575367,0.97,0.99
,0.5,0,0.122394082,0.97,0.99
,0.6344558321,0.0026368527,0.1141320012,0.97,0.99
,0.7247437775,0.0463031326,0.0973196272,0.97,0.99
,0.7396290874,0.1539921949,0.0547603036,0.97,0.99
,0.7044289898,0.2918468516,0.0222884043,0.97,0.99
,0.663250366,0.4098723763,0.0351618791,0.97,0.99
,0.6387262079,0.4586014134,0.0747430109,0.97,0.99
,0.6246949732,0.4583904651,0.1015467384,0.97,0.99
,0.6373230844,0.4129311254,0.1083677587,0.97,0.99
,0.6364690093,0.3706360089,0.10990489,0.97,0.99
,0.6395802831,0.3317160637,0.1051974253,0.97,0.99
,0.6479990239,0.2830925008,0.0973196272,0.97,0.99
,0.6897266959,0.2000843793,0.0896339706,0.97,0.99
,0.7422523182,0.1043138909,0.0698434047,0.97,0.99
,0.777147389,0.0305874908,0.0499567682,0.97,0.99
,0.7709858468,0.0014766375,0.0486117783,0.97,0.99
,0.726329917,0,0.0491882025,0.97,0.99
,0.6425695461,0,0.0525506773,0.97,0.99
,0.5585041484,0,0.0548563743,0.97,0.99
,0.5048194241,0,0.0547603036,0.97,0.99
,0.4810883358,0,0.0454414449,0.97,0.99
,0.4673011225,0,0.0372754347,0.97,0.99
,0.4718155198,0,0.0349697377,0.97,0.99
,0.4946315276,0,0.0274762225,0.97,0.99
,0.5643606637,0,0.0231530406,0.97,0.99
,0.7007076623,0.0018985339,0.0178691517,0.97,0.99
,0.7852000976,0.0399746862,0.0151791719,0.97,0.99
,0.78477306,0.1454487923,0.0110481314,0.97,0.99
,0.7288921425,0.294272756,0.0076856566,0.97,0.99
,0.6760614934,0.4409872376,0.012489192,0.97,0.99
,0.6485480722,0.5274760046,0.0163320204,0.97,0.99
,0.6303074671,0.5509967303,0.0231530406,0.97,0.99
,0.6221327477,0.5237844109,0.0265155154,0.97,0.99
,0.6035871157,0.5031114861,0.03256797,0.97,0.99
,0.6088335774,0.4570193018,0.0327601114,0.97,0.99
,0.621034651,0.3638856661,0.0478432126,0.97,0.99
,0.657454856,0.2539816475,0.068786627,0.97,0.99
,0.7079062958,0.1437612066,0.0716687482,0.97,0.99
,0.7550024402,0.0403965826,0.0644634451,0.97,0.99
,0.7563445583,0.0016875857,0.0625420309,0.97,0.99
,0.7167520742,0,0.0570660006,0.97,0.99
,0.6448267448,0,0.0377557883,0.97,0.99
,0.5688140556,0,0.0306465559,0.97,0.99
,0.5244631528,0,0.0226726871,0.97,0.99
,0.5039043436,0,0.0117206264,0.97,0.99
,0.4877989263,0,0.0102795658,0.97,0.99
,0.4962176672,0,0.013161687,0.97,0.99
,0.5025622255,0,0.0143145355,0.97,0.99
,0.571193265,0,0.0133538284,0.97,0.99
,0.6964372865,0.0032696973,0.0142184648,0.97,0.99
,0.7703147877,0.0651829976,0.016139879,0.97,0.99
,0.733284529,0.2212846746,0.0130656163,0.97,0.99
,0.6317715959,0.4297015083,0.0107599193,0.97,0.99
,0.5560639336,0.632211792,0.0125852628,0.97,0.99
,0.525500244,0.7623668389,0.0179652224,0.97,0.99
,0.5042703758,0.8057166966,0.0201748487,0.97,0.99
,0.5003050268,0.7824069191,0.0336247478,0.97,0.99
,0.4970107369,0.7252399536,0.0520703238,0.97,0.99
,0.4984138604,0.6290475688,0.0555288692,0.97,0.99
,0.5307467057,0.5182997574,0.0570660006,0.97,0.99
,0.6132259639,0.371796224,0.0507253338,0.97,0.99
,0.6992435334,0.2117920051,0.044096455,0.97,0.99
,0.7576256711,0.0710895475,0.0338168892,0.97,0.99
,0.7671425085,0.0055901276,0.027956576,0.97,0.99
,0.7310883358,0,0.0224805457,0.97,0.99
,0.6537945339,0,0.0166202325,0.97,0.99
,0.573511469,0,0.0130656163,0.97,0.99
,0.5125671059,0,0.0142184648,0.97,0.99
,0.4815153734,0,0.0173887982,0.97,0.99
,0.4699853587,0,0.0237294649,0.97,0.99
,0.4666910688,0,0.0285330003,0.97,0.99
,0.4824914592,0,0.0353540206,0.97,0.99
,0.5408125915,0,0.0461139399,0.97,0.99
,0.6647144949,0.002953275,0.05562494,0.97,0.99
,0.7180331869,0.0647611011,0.0628302431,0.97,0.99
,0.6874084919,0.2314101888,0.0574502834,0.97,0.99
,0.6032210835,0.4437295644,0.0376597176,0.97,0.99
,0.5391044412,0.6330555849,0.0443846671,0.97,0.99
,0.4934724256,0.7580424006,0.074358728,0.97,0.99
,0.4509516837,0.8029743698,0.1071188395,0.97,0.99
,0.4259394827,0.7787153254,0.113843789,0.97,0.99
,0.4163616398,0.7182786626,0.1205687386,0.97,0.99
,0.4366154222,0.6215589073,0.1216255164,0.97,0.99
,0.4727916057,0.4915093345,0.113843789,0.97,0.99
,0.5678379697,0.3252821432,0.085214718,0.97,0.99
,0.6733162518,0.1555743065,0.0692669805,0.97,0.99
,0.7284651049,0.0398692121,0.0554327985,0.97,0.99
,0.7403611518,0.0011602152,0.054952445,0.97,0.99
,0.6966203026,0,0.061869536,0.97,0.99
,0.6287213275,0,0.0747430109,0.97,0.99
,0.5392874573,0,0.0924200211,0.97,0.99
,0.47681796,0,0.1213373043,0.97,0.99
,0.4296608102,0,0.1455471227,0.97,0.99
,0.3999511957,0,0.1499663753,0.97,0.99
,0.3944607125,0,0.1534249207,0.97,0.99
,0.3886652025,0,0.1481410318,0.97,0.99
,0.4045876037,0,0.1496781631,0.97,0.99
,0.4425939483,0.0022149562,0.152368143,0.97,0.99
,0.4587603709,0.0532644236,0.1418003651,0.97,0.99
,0.4586993655,0.1820483071,0.1344029205,0.97,0.99
,0.4264275256,0.338993777,0.1442982035,0.97,0.99
,0.3873230844,0.4822276131,0.1731194159,0.97,0.99
,0.3637140068,0.5848539184,0.2463252954,0.97,0.99
,0.3451683748,0.6151249868,0.2991641848,0.97,0.99
,0.3199731576,0.58643603,0.3361514074,0.97,0.99
,0.3117984383,0.5398164751,0.3710250745,0.97,0.99
,0.3355295266,0.463242274,0.3813046402,0.97,0.99
,0.365239141,0.3782301445,0.3875492362,0.97,0.99
,0.4184968277,0.2494462609,0.3787107311,0.97,0.99
,0.4660810151,0.1226663854,0.3447017005,0.97,0.99
,0.5012201074,0.0303765426,0.2812950331,0.97,0.99
,0.5006100537,0.0007383187,0.2666922855,0.97,0.99
,0.4720595412,0,0.2428667499,0.97,0.99
,0.4422889214,0,0.2299932751,0.97,0.99
,0.399341142,0,0.2215390527,0.97,0.99
,0.3653611518,0,0.1965606687,0.97,0.99
,0.3432772084,0,0.1967528101,0.97,0.99
,0.3291239629,0,0.1886828706,0.97,0.99
,0.3236334797,0,0.1642809108,0.97,0.99
,0.3233284529,0,0.1659141128,0.97,0.99
,0.3283918985,0,0.1662023249,0.97,0.99
,0.3430941923,0.0014766375,0.1703333654,0.97,0.99
,0.3464494876,0.046725029,0.1814775675,0.97,0.99
,0.340897999,0.1691804662,0.1702372946,0.97,0.99
,0.3181429966,0.3194810674,0.1793640119,0.97,0.99
,0.3028306491,0.4402489189,0.2399846287,0.97,0.99
,0.2822108346,0.5212530324,0.344509559,0.97,0.99
,0.2651293314,0.5446682839,0.4114708425,0.97,0.99
,0.2461566618,0.544773758,0.4595061966,0.97,0.99
,0.2330405076,0.5038498049,0.5251224902,0.97,0.99
,0.2422523182,0.4342368948,0.5616293592,0.97,0.99
,0.2712298682,0.3370952431,0.5721971371,0.97,0.99
,0.3232064422,0.2271912246,0.5561533289,0.97,0.99
,0.3949487555,0.1133846641,0.5282928235,0.97,0.99
,0.4374084919,0.0244699926,0.4897684696,0.97,0.99
,0.4727306003,0.0004218964,0.4723796714,0.97,0.99
,0.4475353831,0,0.4855413584,0.97,0.99
,0.4241093216,0,0.4809299645,0.97,0.99
,0.3739629087,0,0.463637237,0.97,0.99
,0.3471205466,0,0.4381784994,0.97,0.99
,0.3282698878,0,0.4252089538,0.97,0.99
,0.3179599805,0,0.406379095,0.97,0.99
,0.3224743777,0,0.4214621962,0.97,0.99
,0.3471205466,0,0.4383706408,0.97,0.99
,0.4105051245,0,0.4545105197,0.97,0.99
,0.520192777,0.0011602152,0.5047555,0.97,0.99
,0.5817471938,0.03185318,0.5311749448,0.97,0.99
,0.5871766715,0.1054741061,0.531751369,0.97,0.99
,0.554965837,0.1999789052,0.5954462484,0.97,0.99
,0.5292825769,0.2881552579,0.6256124508,0.97,0.99
,0.527818448,0.3402594663,0.6460755116,0.97,0.99
,0.5325768668,0.3109376648,0.6660582188,0.97,0.99
,0.5286115178,0.303132581,0.6750888654,0.97,0.99
,0.5184846266,0.286256724,0.6707656835,0.97,0.99
,0.5245241581,0.2462820378,0.6763377846,0.97,0.99
,0.5321498292,0.1911190803,0.6712460371,0.97,0.99
,0.5606393363,0.1228773336,0.6691324815,0.97,0.99
,0.586749634,0.0601202405,0.6677874916,0.97,0.99
,0.6039531479,0.0126568927,0.6665385724,0.97,0.99
,0.6039531479,0.0002109482,0.6060140263,0.97,0.99
,0.5579551,0,0.5613411471,0.97,0.99
,0.5052464617,0,0.5287731771,0.97,0.99
,0.4459492435,0,0.4944759343,0.97,0.99
,0.4144704734,0,0.4474973581,0.97,0.99
,0.388238165,0,0.4020559132,0.97,0.99
,0.3803074671,0,0.3529637813,0.97,0.99
,0.3938506589,0,0.3087712556,0.97,0.99
,0.4189238653,0,0.2837928716,0.97,0.99
,0.4934114202,0,0.2436353156,0.97,0.99
,0.633113714,0.000949267,0.1931021232,0.97,0.99
,0.722852611,0.0271068453,0.1744644058,0.97,0.99
,0.7287091264,0.1157050944,0.1647612643,0.97,0.99
,0.6716691069,0.2441725556,0.1610145067,0.97,0.99
,0.6398853099,0.3754878177,0.1638966279,0.97,0.99
,0.611761835,0.4834933024,0.152368143,0.97,0.99
,0.576988775,0.5580634954,0.1373811125,0.97,0.99
,0.5647877013,0.5987765004,0.1289268902,0.97,0.99
,0.5518545632,0.5764159899,0.1187433951,0.97,0.99
,0.5569790142,0.49498998,0.1143241426,0.97,0.99
,0.5927891654,0.3802341525,0.0990489,0.97,0.99
,0.6689848707,0.248496994,0.0754155058,0.97,0.99
,0.7398731088,0.1171817319,0.0587952733,0.97,0.99
,0.7892874573,0.0266849488,0.0392929196,0.97,0.99
,0.8184480234,0.0003164223,0.0238255356,0.97,0.99
,0.7570156174,0,0.0167163032,0.97,0.99
,0.6839921913,0,0.0135459698,0.97,0.99
,0.602489019,0,0.0103756365,0.97,0.99
,0.5481942411,0,0.0101834951,0.97,0.99
,0.5211078575,0,0.0068210203,0.97,0.99
,0.5021961933,0,0.0079738688,0.97,0.99
,0.5128111274,0,0.0076856566,0.97,0.99
,0.5319668131,0,0.0061485253,0.97,0.99
,0.5970595412,0,0.0053799597,0.97,0.99
,0.7413372377,0.0015821116,0.0043231819,0.97,0.99
,0.8075890678,0.0511549415,0.0049956768,0.97,0.99
,0.7809907272,0.2012445945,0.0042271112,0.97,0.99
,0.6957662274,0.4003797068,0.0024978384,0.97,0.99
,0.640068326,0.5802130577,0.0026899798,0.97,0.99
,0.607125427,0.6950743592,0.0031703334,0.97,0.99
,0.576317716,0.7245016348,0.0036506869,0.97,0.99
,0.5636896047,0.7373694758,0.0030742627,0.97,0.99
,0.5549048316,0.7134268537,0.0035546162,0.97,0.99
,0.5641776476,0.6498259677,0.0036506869,0.97,0.99
,0.5974865788,0.5160848012,0.0059563839,0.97,0.99
,0.6677037579,0.3416306297,0.0113363435,0.97,0.99
,0.76159102,0.1537812467,0.0243058891,0.97,0.99
,0.8030136652,0.0281615863,0.0380440004,0.97,0.99
,0.7952659834,0.0002109482,0.0667691421,0.97,0.99
,0.7185822352,0,0.1103852435,0.97,0.99
,0.6189604685,0,0.1442982035,0.97,0.99
,0.5261102977,0,0.1612066481,0.97,0.99
,0.4748047828,0,0.1682198098,0.97,0.99
,0.4474743777,0,0.1742722644,0.97,0.99
,0.4328330893,0,0.1675473148,0.97,0.99
,0.4361273792,0,0.1623594966,0.97,0.99
,0.4505246462,0,0.1673551734,0.97,0.99
,0.5054904832,0,0.1678355269,0.97,0.99
,0.6316495852,0.0013711634,0.1798443655,0.97,0.99
,0.6952171791,0.0553739057,0.1720626381,0.97,0.99
,0.6639214251,0.2344689379,0.1344989913,0.97,0.99
,0.5765007321,0.4756882185,0.1102891728,0.97,0.99
,0.5098828697,0.6900116022,0.1215294457,0.97,0.99
,0.4740727184,0.8366206096,0.1295033144,0.97,0.99
,0.4185578331,0.9096086911,0.1426650014,0.97,0.99
,0.3952537823,0.9258517034,0.163224133,0.97,0.99
,0.3922645193,0.8798649931,0.1663944663,0.97,0.99
,0.4165446559,0.7807193334,0.1713901431,0.97,0.99
,0.4736456808,0.6194494252,0.1808050725,0.97,0.99
,0.5543557833,0.4018563443,0.1875300221,0.97,0.99
,0.6705710102,0.1755089126,0.1857046786,0.97,0.99
,0.7191312836,0.0301655943,0.20895379,0.97,0.99
,0.6795998048,0.0002109482,0.2930156595,0.97,0.99
,0.6089555881,0,0.3550773369,0.97,0.99
,0.5337359688,0,0.3702565088,0.97,0.99
,0.4658369937,0,0.3696800845,0.97,0.99
,0.4389946315,0,0.3535402056,0.97,0.99
,0.4153855539,0,0.3379767509,0.97,0.99
,0.4015983407,0,0.3152079931,0.97,0.99
,0.4076378721,0,0.2951292151,0.97,0.99
,0.4230722304,0,0.2931117302,0.97,0.99
,0.4708394339,0,0.296474205,0.97,0.99
,0.576988775,0.0010547411,0.2977231242,0.97,0.99
,0.6314665691,0.0550574834,0.2808146796,0.97,0.99
,0.6044411908,0.2378441093,0.2146219618,0.97,0.99
,0.5313567594,0.4777977007,0.1677394562,0.97,0.99
,0.4766959492,0.6854762156,0.1684119512,0.97,0.99
,0.4431429966,0.8226980276,0.1852243251,0.97,0.99
,0.3973889702,0.8965299019,0.2103948506,0.97,0.99
,0.3654221571,0.9086594241,0.2367182246,0.97,0.99
,0.3617008297,0.8632000844,0.2478624267,0.97,0.99
,0.3780502684,0.7621558907,0.2451724469,0.97,0.99
,0.423682284,0.5945575361,0.2310500528,0.97,0.99
,0.5164714495,0.3663115705,0.2285522144,0.97,0.99
,0.6176183504,0.1459761629,0.2370064367,0.97,0.99
,0.6474499756,0.0204619766,0.298779902,0.97,0.99
,0.6539165447,0.0001054741,0.2788932654,0.97,0.99
,0.6045632016,0,0.2499759823,0.97,0.99
,0.5656417765,0,0.1915649918,0.97,0.99
,0.508601757,0,0.1613987895,0.97,0.99
,0.4697413372,0,0.1485253146,0.97,0.99
,0.438079551,0,0.1403593044,0.97,0.99
,0.421852123,0,0.140839658,0.97,0.99
,0.4192898975,0,0.123739072,0.97,0.99
,0.4281966813,0,0.08819291,0.97,0.99
,0.453147877,0,0.0603324046,0.97,0.99
,0.4950585652,0.0013711634,0.0476510712,0.97,0.99
,0.519033675,0.0504166227,0.0365068691,0.97,0.99
,0.5081747194,0.1989241641,0.0248823134,0.97,0.99
,0.4708394339,0.3824491087,0.019406283,0.97,0.99
,0.4389336262,0.5442463875,0.0159477375,0.97,0.99
,0.4180087848,0.659002215,0.0127774042,0.97,0.99
,0.4085529527,0.7063600886,0.0146027476,0.97,0.99
,0.3910444119,0.7001371163,0.016139879,0.97,0.99
,0.3780502684,0.6547832507,0.0179652224,0.97,0.99
,0.3787823328,0.5736736631,0.0170045153,0.97,0.99
,0.4131893607,0.445311676,0.0179652224,0.97,0.99
,0.4977428014,0.262419576,0.0259390912,0.97,0.99
,0.5830893119,0.0999894526,0.0334326064,0.97,0.99
,0.6179843826,0.0164539606,0.0418868287,0.97,0.99
,0.6231698389,0,0.0518781823,0.97,0.99
,0.561920449,0,0.0586031319,0.97,0.99
,0.5098828697,0,0.0712844654,0.97,0.99
,0.4479624207,0,0.081948314,0.97,0.99
,0.3994631528,0,0.0987606879,0.97,0.99
,0.3646290874,0,0.1032760111,0.97,0.99
,0.3422401171,0,0.1267172639,0.97,0.99
,0.3326622743,0,0.124699779,0.97,0.99
,0.3305270864,0,0.122394082,0.97,0.99
,0.3429111762,0,0.1388221731,0.97,0.99
,0.35761347,0.0008437928,0.1574598905,0.97,0.99
,0.365239141,0.0265794747,0.1881064463,0.97,0.99
,0.3711566618,0.1050522097,0.2100105678,0.97,0.99
,0.3659102001,0.2019829132,0.2252858104,0.97,0.99
,0.3512689117,0.3052420631,0.2525698914,0.97,0.99
,0.3346144461,0.3998523363,0.2469017197,0.97,0.99
,0.3216203026,0.44130366,0.2942645787,0.97,0.99
,0.3193020986,0.3958443202,0.2512249015,0.97,0.99
,0.329306979,0.3288682628,0.2162551638,0.97,0.99
,0.3471205466,0.2727560384,0.1931021232,0.97,0.99
,0.3924475354,0.2046197658,0.1474685368,0.97,0.99
,0.4594924353,0.1179200506,0.1511192237,0.97,0.99
,0.5289165447,0.0454593397,0.1380536075,0.97,0.99
,0.5704612006,0.0078050839,0.1079834758,0.97,0.99
,0.6042581747,0,0.0733019502,0.97,0.99
,0.5807101025,0,0.0464982227,0.97,0.99
,0.5539287457,0,0.0370832933,0.97,0.99
,0.4878599317,0,0.0346815256,0.97,0.99
,0.450158614,0,0.0354500913,0.97,0.99
,0.4303318692,0,0.0422711115,0.97,0.99
,0.4130063446,0,0.0470746469,0.97,0.99
,0.4169716935,0,0.0537035258,0.97,0.99
,0.4448511469,0,0.0705158997,0.97,0.99
,0.5176915569,0,0.0684023441,0.97,0.99
,0.6778916545,0.0002109482,0.0763762129,0.97,0.99
,0.7895924841,0.0107583588,0.076664425,0.97,0.99
,0.810761347,0.0658158422,0.0776251321,0.97,0.99
,0.7650073206,0.1643286573,0.0853107887,0.97,0.99
,0.7281600781,0.2861512499,0.0931885868,0.97,0.99
