id,period,weekday,daytime,h0,g0,g1,g2,g3,g4,g5,g6,l0,l1,l2
1252,transition,7,00:45:00,0.075760,0.062600,0.020800,0.052840,0.087680,0.060280,0.041320,0.079000,0.060200,0.060200,0.061000
1253,transition,7,01:00:00,0.070120,0.060320,0.020120,0.048360,0.088000,0.059400,0.041080,0.073000,0.059160,0.059160,0.059960
1254,transition,7,01:15:00,0.064480,0.057920,0.019520,0.043800,0.088360,0.058600,0.040960,0.068000,0.058200,0.058200,0.059120
1255,transition,7,01:30:00,0.059280,0.055520,0.019040,0.039640,0.088840,0.058000,0.041000,0.064000,0.057320,0.057320,0.058400
1256,transition,7,01:45:00,0.054920,0.053240,0.018920,0.036200,0.089520,0.057600,0.041320,0.060000,0.056520,0.056520,0.057720
1257,transition,7,02:00:00,0.051720,0.051240,0.019160,0.033760,0.090320,0.057400,0.041880,0.057000,0.055800,0.055800,0.056960
1258,transition,7,02:15:00,0.049440,0.049480,0.019640,0.032200,0.091000,0.057400,0.042600,0.054000,0.055280,0.055280,0.056240
1259,transition,7,02:30:00,0.047840,0.047960,0.020240,0.031160,0.091240,0.057480,0.043120,0.052000,0.054880,0.054880,0.055600
1260,transition,7,02:45:00,0.046600,0.046720,0.020800,0.030320,0.090720,0.057600,0.043320,0.050000,0.054640,0.054640,0.055240
1261,transition,7,03:00:00,0.045520,0.045720,0.021160,0.029480,0.089240,0.057680,0.043000,0.047000,0.054600,0.054600,0.055120
1262,transition,7,03:15:00,0.044560,0.044920,0.021280,0.028640,0.087160,0.057720,0.042240,0.045000,0.054640,0.054640,0.055200
1263,transition,7,03:30:00,0.043800,0.044360,0.021160,0.027920,0.085080,0.057680,0.041280,0.042000,0.054680,0.054680,0.055280
1264,transition,7,03:45:00,0.043280,0.043920,0.020800,0.027400,0.083440,0.057600,0.040320,0.040000,0.054640,0.054640,0.055240
1265,transition,7,04:00:00,0.043080,0.043640,0.020240,0.027080,0.082720,0.057400,0.039480,0.039000,0.054480,0.054480,0.054960
1266,transition,7,04:15:00,0.043080,0.043520,0.019600,0.026840,0.082720,0.057280,0.038960,0.038000,0.054320,0.054320,0.054640
1267,transition,7,04:30:00,0.043160,0.043600,0.019120,0.026360,0.083080,0.057280,0.038840,0.037000,0.054320,0.054320,0.054640
1268,transition,7,04:45:00,0.043280,0.043920,0.018920,0.025440,0.083440,0.057600,0.039280,0.037000,0.054640,0.054640,0.055240
1269,transition,7,05:00:00,0.043280,0.044440,0.019120,0.024040,0.083680,0.058200,0.040360,0.037000,0.055560,0.055560,0.056680
1270,transition,7,05:15:00,0.043240,0.045080,0.019640,0.023240,0.084000,0.058920,0.041960,0.037000,0.057320,0.057320,0.059120
1271,transition,7,05:30:00,0.043240,0.045600,0.020240,0.024240,0.084840,0.059400,0.044000,0.038000,0.060280,0.060280,0.062720
1272,transition,7,05:45:00,0.043280,0.045800,0.020800,0.028360,0.086480,0.059400,0.046360,0.037000,0.064840,0.064840,0.067600
1273,transition,7,06:00:00,0.043520,0.045600,0.021120,0.036200,0.089200,0.058680,0.048840,0.036000,0.071280,0.071280,0.073880
1274,transition,7,06:15:00,0.044320,0.045280,0.021240,0.045680,0.092400,0.057720,0.051200,0.035000,0.079800,0.079800,0.081520
1275,transition,7,06:30:00,0.046040,0.045200,0.021120,0.054080,0.095360,0.057160,0.053160,0.035000,0.090560,0.090560,0.090440
1276,transition,7,06:45:00,0.049120,0.045800,0.020800,0.058680,0.097360,0.057600,0.054400,0.037000,0.103760,0.103760,0.100560
1277,transition,7,07:00:00,0.053880,0.047200,0.020320,0.057640,0.097920,0.059360,0.054760,0.042000,0.119320,0.119320,0.111800
1278,transition,7,07:15:00,0.060440,0.049080,0.019800,0.052480,0.097600,0.061960,0.054360,0.050000,0.136320,0.136320,0.123720
1279,transition,7,07:30:00,0.068840,0.050960,0.019280,0.045520,0.097320,0.064600,0.053520,0.058000,0.153760,0.153760,0.135800
1280,transition,7,07:45:00,0.079080,0.052320,0.018920,0.039120,0.097960,0.066600,0.052400,0.066000,0.170440,0.170440,0.147560
1281,transition,7,08:00:00,0.091080,0.052840,0.018720,0.035320,0.100080,0.067320,0.051280,0.072000,0.185280,0.185280,0.158520
1282,transition,7,08:15:00,0.104280,0.052880,0.018720,0.034720,0.102880,0.066960,0.050440,0.079000,0.197040,0.197040,0.168040
1283,transition,7,08:30:00,0.118000,0.053160,0.018800,0.037520,0.105360,0.066000,0.050040,0.086000,0.204560,0.204560,0.175600
1284,transition,7,08:45:00,0.131520,0.054200,0.018920,0.044000,0.106440,0.064800,0.050360,0.097000,0.206560,0.206560,0.180520
1285,transition,7,09:00:00,0.144160,0.056440,0.019000,0.054160,0.105400,0.063680,0.051560,0.112000,0.202360,0.202360,0.182400
1286,transition,7,09:15:00,0.155560,0.059480,0.019000,0.066800,0.102880,0.062840,0.053440,0.129000,0.193360,0.193360,0.181280
1287,transition,7,09:30:00,0.165320,0.062680,0.019000,0.080520,0.099880,0.062280,0.055840,0.148000,0.181480,0.181480,0.177280
1288,transition,7,09:45:00,0.173120,0.065400,0.018920,0.093920,0.097360,0.062080,0.058440,0.166000,0.168600,0.168600,0.170640
1289,transition,7,10:00:00,0.178800,0.067240,0.018800,0.105680,0.096120,0.062320,0.061080,0.183000,0.156480,0.156480,0.161840
1290,transition,7,10:15:00,0.183120,0.068480,0.018720,0.115480,0.095920,0.062920,0.063680,0.198000,0.146440,0.146440,0.152840
1291,transition,7,10:30:00,0.187000,0.069600,0.018720,0.123040,0.096320,0.063800,0.066200,0.213000,0.139600,0.139600,0.145960
1292,transition,7,10:45:00,0.191440,0.071000,0.018920,0.128160,0.096760,0.064800,0.068520,0.227000,0.137080,0.137080,0.143440
1293,transition,7,11:00:00,0.197000,0.073120,0.019280,0.130760,0.096960,0.065840,0.070600,0.242000,0.139400,0.139400,0.146640
1294,transition,7,11:15:00,0.203040,0.075600,0.019800,0.131560,0.096840,0.066720,0.072360,0.255000,0.144280,0.144280,0.153040
1295,transition,7,11:30:00,0.208480,0.078160,0.020320,0.131360,0.096560,0.067320,0.073720,0.266000,0.148800,0.148800,0.159200
1296,transition,7,11:45:00,0.212240,0.080360,0.020800,0.131080,0.096160,0.067480,0.074560,0.271000,0.150040,0.150040,0.161560
1297,transition,7,12:00:00,0.213480,0.081880,0.021120,0.131280,0.095760,0.067080,0.074800,0.272000,0.146000,0.146000,0.157760
1298,transition,7,12:15:00,0.211800,0.082800,0.021240,0.131600,0.095360,0.066200,0.074400,0.268000,0.138040,0.138040,0.149400
1299,transition,7,12:30:00,0.207000,0.083200,0.021120,0.131440,0.095080,0.065080,0.073320,0.262000,0.128480,0.128480,0.139080
1300,transition,7,12:45:00,0.198920,0.083160,0.020800,0.130080,0.094960,0.063880,0.071520,0.258000,0.119480,0.119480,0.129440
1301,transition,7,13:00:00,0.187640,0.082760,0.020240,0.127240,0.095000,0.062800,0.069120,0.255000,0.112920,0.112920,0.122520
1302,transition,7,13:15:00,0.174640,0.082040,0.019640,0.123560,0.095240,0.061960,0.066360,0.253000,0.108560,0.108560,0.118080
1303,transition,7,13:30:00,0.161680,0.080960,0.019120,0.119960,0.095640,0.061400,0.063680,0.251000,0.105720,0.105720,0.115160
1304,transition,7,13:45:00,0.150640,0.079440,0.018920,0.117400,0.096160,0.061200,0.061480,0.246000,0.103760,0.103760,0.112920
1305,transition,7,14:00:00,0.142800,0.077480,0.019120,0.116440,0.096760,0.061400,0.060040,0.237000,0.102040,0.102040,0.110680
1306,transition,7,14:15:00,0.137560,0.075320,0.019640,0.116760,0.097280,0.061880,0.059360,0.225000,0.100520,0.100520,0.108400
1307,transition,7,14:30:00,0.133880,0.073080,0.020240,0.117640,0.097520,0.062480,0.059200,0.211000,0.099240,0.099240,0.106360
1308,transition,7,14:45:00,0.130680,0.071000,0.020800,0.118360,0.097360,0.063000,0.059440,0.197000,0.098200,0.098200,0.104680
1309,transition,7,15:00:00,0.127080,0.069200,0.021120,0.118440,0.096680,0.063280,0.059920,0.184000,0.097360,0.097360,0.103600
1310,transition,7,15:15:00,0.123120,0.067600,0.021200,0.118040,0.095760,0.063360,0.060360,0.172000,0.096720,0.096720,0.102840
